"Domaine Comte Georges de Vogue Musigny Grand Cru 'Cuvee Vieilles Vignes', Cote de Nuits, France",2011,"
€515
",Domaine Comte Georges de Vogue,Le Musigny,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,12%
"Domaine Auguste Clape Cornas, Rhone, France",2013,"
$115
","Cornas,
Rhone, ,
France
",Syrah,Syrah,,,,
"Domaine Georges & Christophe Roumier Les Amoureuses, Chambolle-Musigny Premier Cru, France",2014,"
€1,970
",Domaine G. Roumier,Chambolle-Musigny Les Amoureuses,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,12 - 13%
"Domaine Auguste Clape Cornas, Rhone, France",2014,"
€90
",Domaine Auguste Clape,Cornas,"
France
",Syrah,Lamb,Red - Bold and Structured,13%
"Paul Jaboulet Aine Hermitage La Chapelle, Rhone, France",2013,"
€161
","Hermitage,
Rhone, ,
France
",Syrah,Syrah,,,,
"Chateau Margaux, Margaux, France",2010,"
€983
",Chateau Margaux,Margaux,"
France
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,12 - 14%
"Domaine Armand Rousseau Pere et Fils Clos Saint-Jacques, Gevrey-Chambertin Premier Cru, France",2014,"
€748
",Domaine Armand Rousseau,Gevrey-Chambertin Clos Saint-Jacques,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,12 - 13%
"Littorai B. A. Thieriot Vineyard Chardonnay, Sonoma Coast, USA",2014,"
€79
","Sonoma Coast,
Sonoma County, ,
North Coast, ,
California, ,
USA
",Chardonnay,Chardonnay,,,,
"Domaine Georges & Christophe Roumier Musigny Grand Cru, Cote de Nuits, France",2009,"
€15,046
",Domaine G. Roumier,Le Musigny,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Edge Hill Abel Cabernet Sauvignon, Mount Veeder, USA",2010,"
€117
",Edge Hill,Mount Veeder,"
USA
",Cabernet Sauvignon,Beef and Venison,Red - Bold and Structured,
"Domaine Armand Rousseau Pere et Fils Ruchottes-Chambertin Grand Cru 'Clos des Ruchottes' Monopole, Cote de Nuits, France",2010,"
$762
",Domaine Armand Rousseau,Ruchottes-Chambertin,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Domaine Comte Georges de Vogue Bonnes-Mares Grand Cru, Cote de Nuits, France",2010,"
€442
",Domaine Comte Georges de Vogue,Bonnes-Mares,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Domaine Leflaive Batard-Montrachet Grand Cru, Cote de Beaune, France",2012,"
€467
",Domaine Leflaive,Batard-Montrachet,"
France
",Chardonnay,Chicken and Turkey,White - Buttery and Complex,13 - 14%
"Opus One, Napa Valley, USA",2012,"
€362
",Opus One,Napa Valley,"
USA
",Bordeaux Blend Red,Beef and Venison,Red - Bold and Structured,12 - 14%
"Domaine Jacques-Frederic Mugnier Le Musigny Grand Cru, Cote de Nuits, France",2009,"
£2,048
",Domaine Jacques-Frederic Mugnier,Le Musigny,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Tua Rita Redigaffi Toscana IGT, Tuscany, Italy",2009,"
€210
",Azienda Agricola Tua Rita,Toscana IGT,"
Italy
",Merlot,Beef and Venison,Red - Bold and Structured,14 - 15%
"Tua Rita Redigaffi Toscana IGT, Tuscany, Italy",2007,"
€199
",Azienda Agricola Tua Rita,Toscana IGT,"
Italy
",Merlot,Beef and Venison,Red - Bold and Structured,14 - 15%
"M. Chapoutier Ermitage Le Pavillon, Rhone, France",2009,"
€325
",M. Chapoutier,Hermitage,"
France
",Syrah,Lamb,Red - Bold and Structured,14%
"Chateau Le Tertre-Roteboeuf, Saint-Emilion Grand Cru, France",2009,"
€261
",Chateau Le Tertre-Roteboeuf,Saint-Emilion Grand Cru,"
France
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,12 - 15%
"Domaine Leflaive Batard-Montrachet Grand Cru, Cote de Beaune, France",2008,"
€542
",Domaine Leflaive,Batard-Montrachet,"
France
",Chardonnay,Chicken and Turkey,White - Buttery and Complex,13 - 14%
"Dominio de Pingus 'Flor de Pingus', Ribera del Duero, Spain",2014,"
€87
",Dominio de Pingus,Ribera del Duero,"
Spain
",Tempranillo,Lamb,Red - Rich and Intense,13 - 15%
"Varner Home Block Spring Ridge Vineyard Chardonnay, Santa Cruz Mountains, USA",2013,"
€39
","Santa Cruz Mountains,
San Francisco Bay, ,
Central Coast, ,
California, ,
USA
",Chardonnay,Chardonnay,,,,
"Domaine Comte Georges de Vogue Bonnes-Mares Grand Cru, Cote de Nuits, France",2009,"
€478
",Domaine Comte Georges de Vogue,Bonnes-Mares,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Domaine de la Janasse Cuvee Vieilles Vignes, Chateauneuf-du-Pape, France",2012,"
£66
",Domaine de La Janasse,Chateauneuf-du-Pape,"
France
",Southern Rhone Red Blend,Lamb,Red - Rich and Intense,15%
"Domaine de la Janasse Cuvee Vieilles Vignes, Chateauneuf-du-Pape, France",2009,"
€109
",Domaine de La Janasse,Chateauneuf-du-Pape,"
France
",Southern Rhone Red Blend,Lamb,Red - Rich and Intense,15%
"Chateau Larcis Ducasse, Saint-Emilion Grand Cru, France",2012,"
€60
",Chateau Larcis-Ducasse,Saint-Emilion Grand Cru,"
France
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,14%
"Domaine Comte Georges de Vogue Bonnes-Mares Grand Cru, Cote de Nuits, France",2014,"
€395
",Domaine Comte Georges de Vogue,Bonnes-Mares,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Domaine de la Janasse Cuvee Vieilles Vignes, Chateauneuf-du-Pape, France",2014,"
€60
","Chateauneuf-du-Pape,
Rhone, ,
France
",Southern Rhone Red Blend,Southern Rhone Red Blend,,,,
"Chateau Les Carmes Haut-Brion, Pessac-Leognan, France",2014,"
€60
",Chateau Les Carmes Haut Brion,Pessac-Leognan,"
France
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,13 - 14%
"Isole e Olena Cepparello Toscana IGT, Tuscany, Italy",2009,"
€81
",Isole e Olena,Toscana IGT,"
Italy
",Sangiovese,Beef and Venison,Red - Bold and Structured,14%
"Isole e Olena Cepparello Toscana IGT, Tuscany, Italy",2004,"
€79
",Isole e Olena,Toscana IGT,"
Italy
",Sangiovese,Beef and Venison,Red - Bold and Structured,14%
"Araujo Estate 'Eisele Vineyard' Cabernet Sauvignon, Napa Valley, USA",2011,"
€387
",Araujo Estate,Napa Valley,"
USA
",Cabernet Sauvignon,Beef and Venison,Red - Bold and Structured,13 - 15%
"Domaine Leroy Romanee-Saint-Vivant Grand Cru, Cote de Nuits, France",2008,"
$4,609
",Domaine Leroy,Romanee-Saint-Vivant,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Colgin Cellars IX Estate Red, Napa Valley, USA",2009,"
€355
",Colgin Cellars,Napa Valley,"
USA
",Bordeaux Blend Red,Beef and Venison,Red - Bold and Structured,15 - 16%
"Colgin Cellars IX Estate Red, Napa Valley, USA",2006,"
€515
",Colgin Cellars,Napa Valley,"
USA
",Bordeaux Blend Red,Beef and Venison,Red - Bold and Structured,15 - 16%
"Chateau Troplong Mondot, Saint-Emilion Grand Cru, France",2009,"
€161
",Chateau Troplong Mondot,Saint-Emilion Grand Cru,"
France
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,13 - 16%
"Fattoria Le Pupille 'Saffredi' Maremma Toscana, Tuscany, Italy",2007,"
€82
",Fattoria le Pupille,Maremma Toscana,"
Italy
",Bordeaux Blend Red,Beef and Venison,Red - Rich and Intense,12 - 14%
"Sylvain Cathiard Aux Malconsorts, Vosne-Romanee Premier Cru, France",2008,"
€537
",Sylvain Cathiard,Vosne-Romanee Aux Malconsorts,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,13%
"Sylvain Cathiard Aux Malconsorts, Vosne-Romanee Premier Cru, France",2005,"
€987
",Sylvain Cathiard,Vosne-Romanee Aux Malconsorts,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,13%
"Chateau Latour a Pomerol, Pomerol, France",2014,"
€71
",Chateau Latour a Pomerol,Pomerol,"
France
",Cabernet Franc - Merlot,Beef and Venison,Red - Savory and Classic,13 - 14%
"Duffau-Lagarrosse Chateau Beausejour, Saint-Emilion Grand Cru, France",2013,"
€64
",Chateau Beausejour Heritiers Duffau-Lagarrosse,Saint-Emilion Grand Cru,"
France
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,14%
"Fattoria Le Pupille 'Saffredi' Maremma Toscana, Tuscany, Italy",2013,"
€67
",Fattoria le Pupille,Maremma Toscana,"
Italy
",Bordeaux Blend Red,Beef and Venison,Red - Rich and Intense,12 - 14%
"Chateau de Beaucastel Chateauneuf-du-Pape Grand Cuvee Hommage a Jacques Perrin, Rhone, France",2014,"
€291
",Chateau de Beaucastel,Chateauneuf-du-Pape,"
France
",Southern Rhone Red Blend,Lamb,Red - Rich and Intense,
"Chateau de Beaucastel Chateauneuf-du-Pape Grand Cuvee Hommage a Jacques Perrin, Rhone, France",2013,"
€286
",Chateau de Beaucastel,Chateauneuf-du-Pape,"
France
",Southern Rhone Red Blend,Lamb,Red - Rich and Intense,
"Case Basse di Gianfranco Soldera Toscana IGT, Tuscany, Italy",2006,"
€492
",Case Basse di Gianfranco Soldera,Toscana IGT,"
Italy
",Sangiovese,Beef and Venison,Red - Bold and Structured,13 - 14%
"Domaine Anne Gros Richebourg Grand Cru, Cote de Nuits, France",2014,"
€486
",Domaine Anne Gros,Richebourg,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Marchesi Antinori Tenuta Guado al Tasso Bolgheri Superiore, Tuscany, Italy",2007,"
€92
",Tenuta Guado al Tasso,Bolgheri,"
Italy
",Cabernet - Merlot - Syrah,Beef and Venison,Red - Bold and Structured,13 - 14%
"Chateau Suduiraut, Sauternes, France",2010,"
€70
",Chateau Suduiraut,Sauternes,"
France
",Sauvignon Blanc - Semillon,Blue Cheeses,Dessert - Lush and Balanced,13 - 14%
"Beringer Vineyards Private Reserve Cabernet Sauvignon, Napa Valley, USA",2012,"
€120
",Beringer Vineyards,Napa Valley,"
USA
",Cabernet Sauvignon,Beef and Venison,Red - Bold and Structured,13 - 15%
"Quilceda Creek Cabernet Sauvignon, Columbia Valley, USA",2012,"
€203
",Quilceda Creek,Columbia Valley,"
USA
",Cabernet Sauvignon,Beef and Venison,Red - Bold and Structured,15%
"Marchesi Antinori Tenuta Guado al Tasso Bolgheri Superiore, Tuscany, Italy",2008,"
€95
",Tenuta Guado al Tasso,Bolgheri,"
Italy
",Cabernet - Merlot - Syrah,Beef and Venison,Red - Bold and Structured,13 - 14%
"Chateau Lafon-Rochet, Saint-Estephe, France",2015,"
€44
",Chateau Lafon-Rochet,Saint-Estephe,"
France
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,13 - 14%
"Isole e Olena Cepparello Toscana IGT, Tuscany, Italy",2006,"
€84
",Isole e Olena,Toscana IGT,"
Italy
",Sangiovese,Beef and Venison,Red - Bold and Structured,14%
"Chateau La Gaffeliere, Saint-Emilion Grand Cru, France",2014,"
€53
",Chateau La Gaffeliere,Saint-Emilion Grand Cru,"
France
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,12 - 14%
"Domaine Comte Georges de Vogue Bonnes-Mares Grand Cru, Cote de Nuits, France",2008,"
€354
",Domaine Comte Georges de Vogue,Bonnes-Mares,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Shafer Vineyards Hillside Select Cabernet Sauvignon, Stags Leap District, USA",2012,"
€306
",Shafer Vineyards,Stags Leap District,"
USA
",Cabernet Sauvignon,Beef and Venison,Red - Bold and Structured,14 - 16%
"Il Poggione Brunello di Montalcino DOCG, Tuscany, Italy",2007,"
€61
",Tenuta Il Poggione,Brunello di Montalcino,"
Italy
",Sangiovese,Beef and Venison,Red - Bold and Structured,13 - 14%
"Montevertine Le Pergole Torte Toscana IGT, Tuscany, Italy",2010,"
€148
",Montevertine,Toscana IGT,"
Italy
",Sangiovese,Beef and Venison,Red - Bold and Structured,13%
"Chateau Malescot-St-Exupery, Margaux, France",2015,"
€70
",Chateau Malescot St Exupery,Margaux,"
France
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,13 - 14%
"Domaine du Comte Liger-Belair La Romanee Grand Cru, Cote de Nuits, France",2008,"
€3,950
",Domaine du Comte Liger-Belair,La Romanee,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,13%
"Domaine Georges & Christophe Roumier Bonnes-Mares Grand Cru, Cote de Nuits, France",2009,"
€1,531
",Domaine G. Roumier,Bonnes-Mares,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,12 - 13%
"Meo-Camuzet Richebourg Grand Cru, Cote de Nuits, France",2007,"
€1,229
",Domaine Meo-Camuzet,Richebourg,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Domaine de la Romanee-Conti Montrachet Grand Cru, Cote de Beaune, France",2010,"
€7,682
",Domaine de la Romanee-Conti,Le Montrachet,"
France
",Chardonnay,Chicken and Turkey,White - Buttery and Complex,14%
"Chateau Latour, Pauillac, France",2006,"
€586
",Chateau Latour,Pauillac,"
France
",Cabernet Sauvignon - Merlot,Beef and Venison,Red - Savory and Classic,12 - 14%
"Le Pin, Pomerol, France",2012,"
€2,254
",Chateau Le Pin,Pomerol,"
France
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,13%
"Chateau Brane-Cantenac, Margaux, France",2015,"
€70
",Chateau Brane-Cantenac,Margaux,"
France
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,13%
"Chateau Le Tertre-Roteboeuf, Saint-Emilion Grand Cru, France",2012,"
€145
",Chateau Le Tertre-Roteboeuf,Saint-Emilion Grand Cru,"
France
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,12 - 15%
"Domaine du Comte Liger-Belair La Romanee Grand Cru, Cote de Nuits, France",2013,"
€4,226
",Domaine du Comte Liger-Belair,La Romanee,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,13%
"Rene et Vincent Dauvissat-Camus La Forest, Chablis Premier Cru, France",2007,"
€90
",Rene et Vincent Dauvissat-Camus,Chablis Forets,"
France
",Chardonnay,"Shellfish, Crab and Lobster",White - Green and Flinty,13%
"Rene et Vincent Dauvissat-Camus La Forest, Chablis Premier Cru, France",2012,"
€83
",Rene et Vincent Dauvissat-Camus,Chablis Forets,"
France
",Chardonnay,"Shellfish, Crab and Lobster",White - Green and Flinty,13%
"Chateau Clinet, Pomerol, France",2012,"
€81
",Chateau Clinet,Pomerol,"
France
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,12 - 15%
"Il Poggione Vigna Paganelli, Brunello di Montalcino Riserva DOCG, Italy",2007,"
$92
",Tenuta Il Poggione,Brunello di Montalcino,"
Italy
",Sangiovese,Beef and Venison,Red - Bold and Structured,13 - 15%
"Meo-Camuzet Au Cros Parantoux, Vosne-Romanee Premier Cru, France",2005,"
€2,145
",Domaine Meo-Camuzet,Vosne-Romanee Cros Parantoux,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,13%
"Abreu Vineyard Madrona Ranch Cabernet Sauvignon, Napa Valley, USA",2011,"
€394
",Abreu Vineyards,Napa Valley,"
USA
",Cabernet Sauvignon,Beef and Venison,Red - Bold and Structured,
"Meo-Camuzet Au Cros Parantoux, Vosne-Romanee Premier Cru, France",2014,"
€1,259
",Domaine Meo-Camuzet,Vosne-Romanee Cros Parantoux,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,13%
"M. Chapoutier Ermitage l'Ermite, Rhone, France",2014,"
€336
","Hermitage,
Rhone, ,
France
",Syrah,Syrah,,,,
"M. Chapoutier Ermitage l'Ermite, Rhone, France",2013,"
€352
","Hermitage,
Rhone, ,
France
",Syrah,Syrah,,,,
"Chateau Angelus, Saint-Emilion Grand Cru, France",2009,"
€391
",Chateau Angelus,Saint-Emilion Grand Cru,"
France
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,12 - 15%
"Weingut Keller G-Max Riesling Trocken, Rheinhessen, Germany",2014,"
€1,836
","Rheinhessen,
Germany
",Riesling,Riesling,,,,
"Continuum Proprietary Red, Oakville, USA",2008,"
€213
",Continuum Estate,Oakville,"
USA
",Bordeaux Blend Red,Beef and Venison,Red - Bold and Structured,14 - 15%
"Weingut Keller G-Max Riesling Trocken, Rheinhessen, Germany",2013,"
€2,148
","Rheinhessen,
Germany
",Riesling,Riesling,,,,
"Continuum Proprietary Red, Oakville, USA",2009,"
€155
",Continuum Estate,Oakville,"
USA
",Bordeaux Blend Red,Beef and Venison,Red - Bold and Structured,14 - 15%
"Domaine Marquis d'Angerville Clos des Ducs, Volnay Premier Cru, France",2009,"
€274
",Domaine Marquis d'Angerville,Volnay Clos des Ducs,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,13%
"Colgin Cellars IX Estate Red, Napa Valley, USA",2010,"
€531
",Colgin Cellars,Napa Valley,"
USA
",Bordeaux Blend Red,Beef and Venison,Red - Bold and Structured,15 - 16%
"Domaine Henri Boillot Clos de la Mouchere Monopole, Puligny-Montrachet Premier Cru, France",2008,"
£132
",Domaine Henri Boillot,Puligny-Montrachet Clos de la Mouchere,"
France
",Chardonnay,Chicken and Turkey,White - Buttery and Complex,13%
"Domaine Henri Boillot Clos de la Mouchere Monopole, Puligny-Montrachet Premier Cru, France",2010,"
€124
",Domaine Henri Boillot,Puligny-Montrachet Clos de la Mouchere,"
France
",Chardonnay,Chicken and Turkey,White - Buttery and Complex,13%
"Domaine Henri Boillot Clos de la Mouchere Monopole, Puligny-Montrachet Premier Cru, France",2012,"
€128
",Domaine Henri Boillot,Puligny-Montrachet Clos de la Mouchere,"
France
",Chardonnay,Chicken and Turkey,White - Buttery and Complex,13%
"Domaine Henri Boillot Clos de la Mouchere Monopole, Puligny-Montrachet Premier Cru, France",2015,"
€107
",Domaine Henri Boillot,Puligny-Montrachet Clos de la Mouchere,"
France
",Chardonnay,Chicken and Turkey,White - Buttery and Complex,13%
"Pierre Gonon Saint-Joseph, Rhone, France",2015,"
€100
","Saint-Joseph,
Rhone, ,
France
",Syrah,Syrah,,,,
"Chateau Smith Haut Lafitte Blanc, Pessac-Leognan, France",2013,"
€88
",Chateau Smith Haut Lafitte,Pessac-Leognan,"
France
",Bordeaux Blend White,Meaty and Oily Fish,White - Green and Flinty,13 - 14%
"Chateau Le Gay, Pomerol, France",2012,"
€90
",Chateau le Gay,Pomerol,"
France
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,13 - 14%
"Screaming Eagle 'The Flight', Napa Valley, USA",2014,"
€583
","Napa Valley,
Napa County, ,
North Coast, ,
California, ,
USA
",Cabernet Franc - Merlot,Cabernet Franc - Merlot,,,,
"Promontory, Napa Valley, USA",2011,"
€674
",Promontory,Napa Valley,"
USA
",Cabernet Sauvignon,Beef and Venison,Red - Bold and Structured,14%
"Domaine Saint Prefert Chateauneuf-du-Pape Collection Charles Giraud, Rhone, France",2009,"
€58
",Domaine Saint Prefert,Chateauneuf-du-Pape,"
France
",Grenache - Mourvedre,Lamb,Red - Rich and Intense,14 - 15%
"Chateau Haut-Brion Blanc, Pessac-Leognan, France",2010,"
$1,116
",Chateau Haut-Brion,Pessac-Leognan,"
France
",Sauvignon Blanc - Semillon,Meaty and Oily Fish,White - Green and Flinty,12 - 14%
"Chateau Haut-Brion Blanc, Pessac-Leognan, France",2013,"
€861
",Chateau Haut-Brion,Pessac-Leognan,"
France
",Sauvignon Blanc - Semillon,Meaty and Oily Fish,White - Green and Flinty,12 - 14%
"Domaine Jean-Louis Chave Hermitage Blanc, Rhone, France",2011,"
€198
",Domaine Jean-Louis Chave,Hermitage,"
France
",Marsanne - Roussanne,Chicken and Turkey,White - Tropical and Balanced,13 - 14%
"Verite La Muse, Sonoma County, USA",2013,"
€359
",Verite Winery,Sonoma County,"
USA
",Bordeaux Blend Red,Beef and Venison,Red - Bold and Structured,14%
"Chateau Certan de May de Certan, Pomerol, France",2009,"
€101
",Chateau Certan de May,Pomerol,"
France
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,13 - 14%
"Domaine Henri Boillot Chambertin Clos de Beze Grand Cru, Cote de Nuits, France",2009,"
$271
",Domaine Henri Boillot,Chambertin Clos-de-Beze,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Domaine Dujac Clos Saint-Denis Grand Cru, Cote de Nuits, France",2010,"
€790
",Domaine Dujac,Clos Saint-Denis,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,13%
"Verite La Joie, Sonoma County, USA",2011,"
€291
",Verite Winery,Sonoma County,"
USA
",Bordeaux Blend Red,Beef and Venison,Red - Bold and Structured,14 - 15%
"Chateau La Dominique, Saint-Emilion Grand Cru, France",2015,"
€57
","Saint-Emilion Grand Cru,
Saint-Emilion, ,
Bordeaux, ,
France
",Bordeaux Blend Red,Bordeaux Blend Red,,,,
"Domaine Dujac Clos Saint-Denis Grand Cru, Cote de Nuits, France",2011,"
€387
",Domaine Dujac,Clos Saint-Denis,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,13%
"Domaine Dujac Clos Saint-Denis Grand Cru, Cote de Nuits, France",2014,"
€425
",Domaine Dujac,Clos Saint-Denis,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,13%
"Coche-Dury Les Perrieres, Meursault Premier Cru, France",2008,"
€2,024
",Coche-Dury,Meursault Perrieres,"
France
",Chardonnay,Chicken and Turkey,White - Buttery and Complex,
"Coche-Dury Les Perrieres, Meursault Premier Cru, France",2012,"
€2,032
",Coche-Dury,Meursault Perrieres,"
France
",Chardonnay,Chicken and Turkey,White - Buttery and Complex,
"Coche-Dury Les Perrieres, Meursault Premier Cru, France",2006,"
€2,188
",Coche-Dury,Meursault Perrieres,"
France
",Chardonnay,Chicken and Turkey,White - Buttery and Complex,
"Chateau Hosanna, Pomerol, France",2009,"
€262
",Chateau Hosanna,Pomerol,"
France
",Cabernet Franc - Merlot,Beef and Venison,Red - Savory and Classic,13 - 15%
"Chateau Certan de May de Certan, Pomerol, France",2015,"
€112
","Pomerol,
Bordeaux, ,
France
",Bordeaux Blend Red,Bordeaux Blend Red,,,,
"Domaine Jacques-Frederic Mugnier Les Amoureuses, Chambolle-Musigny Premier Cru, France",2008,"
€981
",Domaine Jacques-Frederic Mugnier,Chambolle-Musigny Les Amoureuses,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Hundred Acre 'Ark Vineyard' Cabernet Sauvignon, Howell Mountain, USA",2010,"
€341
",Hundred Acre Vineyard,Howell Mountain,"
USA
",Cabernet Sauvignon,Beef and Venison,Red - Bold and Structured,15 - 16%
"Chateau d'Issan, Margaux, France",2015,"
€68
","Margaux,
Medoc, ,
Bordeaux, ,
France
",Bordeaux Blend Red,Bordeaux Blend Red,,,,
"Domaine Francois Raveneau Valmur, Chablis Grand Cru, France",2008,"
€360
",Domaine Francois Raveneau,Chablis Grand Cru Valmur,"
France
",Chardonnay,"Shellfish, Crab and Lobster",White - Green and Flinty,
"Domaine des Comtes Lafon Charmes, Meursault Premier Cru, France",2007,"
€242
",Domaine des Comtes Lafon,Meursault Charmes,"
France
",Chardonnay,Chicken and Turkey,White - Buttery and Complex,
"Verite La Joie, Sonoma County, USA",2009,"
€314
",Verite Winery,Sonoma County,"
USA
",Bordeaux Blend Red,Beef and Venison,Red - Bold and Structured,14 - 15%
"Domaine des Comtes Lafon Charmes, Meursault Premier Cru, France",2012,"
€224
",Domaine des Comtes Lafon,Meursault Charmes,"
France
",Chardonnay,Chicken and Turkey,White - Buttery and Complex,
"Le Macchiole 'Paleo' Bolgheri, Tuscany, Italy",2008,"
€81
",Le Macchiole,Bolgheri,"
Italy
",Cabernet Franc,Beef and Venison,Red - Bold and Structured,14 - 15%
"Chateau Lafaurie-Peyraguey, Sauternes, France",2015,"
€53
","Sauternes,
Bordeaux, ,
France
",Sauvignon Blanc - Semillon,Sauvignon Blanc - Semillon,,,,
"Le Dome, Saint-Emilion Grand Cru, France",2014,"
€98
",Le Dome,Saint-Emilion Grand Cru,"
France
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,13 - 14%
"Continuum Proprietary Red, Oakville, USA",2011,"
€168
",Continuum Estate,Oakville,"
USA
",Bordeaux Blend Red,Beef and Venison,Red - Bold and Structured,14 - 15%
"Domaine des Comtes Lafon Montrachet Grand Cru, Cote de Beaune, France",2015,"
€1,851
","Le Montrachet,
Puligny-Montrachet, ,
Cote de Beaune, ,
Burgundy, ,
France
",Chardonnay,Chardonnay,,,,
"Domaine Dujac Clos Saint-Denis Grand Cru, Cote de Nuits, France",2013,"
€377
",Domaine Dujac,Clos Saint-Denis,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,13%
"Le Dome, Saint-Emilion Grand Cru, France",2009,"
€235
",Le Dome,Saint-Emilion Grand Cru,"
France
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,13 - 14%
"Domaine Francois Raveneau Valmur, Chablis Grand Cru, France",2011,"
€291
",Domaine Francois Raveneau,Chablis Grand Cru Valmur,"
France
",Chardonnay,"Shellfish, Crab and Lobster",White - Green and Flinty,
"Domaine Rene Rostaing Cote Rotie Cote Blonde, Rhone, France",2009,"
€111
",Domaine Rostaing,Cote Rotie,"
France
",Syrah - Viognier,Lamb,Red - Bold and Structured,13 - 14%
"Domaine Jean Grivot Clos de Vougeot Grand Cru, Cote de Nuits, France",2009,"
€179
",Domaine Jean Grivot,Clos de Vougeot,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Domaine du Comte Liger-Belair Echezeaux Grand Cru, Cote de Nuits, France",2009,"
£1,037
",Domaine du Comte Liger-Belair,Echezeaux,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,13%
"Domaine Leflaive Montrachet Grand Cru, Cote de Beaune, France",2015,"
€9,927
","Le Montrachet,
Puligny-Montrachet, ,
Cote de Beaune, ,
Burgundy, ,
France
",Chardonnay,Chardonnay,,,,
"Domaine Rene Rostaing Cote Rotie Cote Blonde, Rhone, France",2013,"
€119
","Cote Rotie,
Rhone, ,
France
",Syrah - Viognier,Syrah - Viognier,,,,
"Castello dei Rampolla Sammarco Toscana IGT, Tuscany, Italy",2010,"
€107
",Castello dei Rampolla,Toscana IGT,"
Italy
",Cabernet - Sangiovese,Beef and Venison,Red - Bold and Structured,13 - 14%
"Domaine du Comte Liger-Belair Echezeaux Grand Cru, Cote de Nuits, France",2008,"
€1,209
",Domaine du Comte Liger-Belair,Echezeaux,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,13%
"Araujo Estate 'Eisele Vineyard' Cabernet Sauvignon, Napa Valley, USA",2010,"
£330
",Araujo Estate,Napa Valley,"
USA
",Cabernet Sauvignon,Beef and Venison,Red - Bold and Structured,13 - 15%
"Weingut Keller G-Max Riesling Trocken, Rheinhessen, Germany",2009,"
€2,340
",Weingut Keller,Rheinhessen,"
Germany
",Riesling,Root Vegetables and Squashes,White - Tropical and Balanced,13%
