"Weingut Kerpen Wehlener Sonnenuhr Riesling Spatlese, Mosel, Germany",2012,"
€36
",Weingut Kerpen,Wehlen,"
Germany
",Riesling,Fruit-based Desserts,Dessert - Lush and Balanced,8 - 9%
"Forrest John Forrest Collection Chardonnay, Marlborough, New Zealand",2011,"
€16
","Marlborough,
New Zealand
",Chardonnay,Chardonnay,,,,
"Ata Rangi Craighall Chardonnay, Martinborough, New Zealand",2005,"
€47
",Ata Rangi,Martinborough,"
New Zealand
",Chardonnay,Chicken and Turkey,White - Tropical and Balanced,13 - 14%
"Lowburn Ferry Home Block Pinot Noir, Lowburn, New Zealand",2013,"
€42
",Lowburn Ferry,Lowburn,"
New Zealand
",Pinot Noir,"Duck, Goose and Game Birds",Red - Bold and Structured,13 - 14%
"Compania de Vinos Telmo Rodriguez Pago la Jara, Toro, Spain",2007,"
€38
",Compania de Vinos Telmo Rodriguez,Toro,"
Spain
",Tempranillo,Lamb,Red - Rich and Intense,14 - 15%
"Fromm 'Fromm Vineyard' Pinot Noir, Marlborough, New Zealand",2015,"
€54
","Marlborough,
New Zealand
",Pinot Noir,Pinot Noir,,,,
"Fromm 'Fromm Vineyard' Pinot Noir, Marlborough, New Zealand",2014,"
€47
","Marlborough,
New Zealand
",Pinot Noir,Pinot Noir,,,,
"Schubert Pinot Noir, Wairarapa, New Zealand",2003,"
€39
",Schubert Wines,Wairarapa,"
New Zealand
",Pinot Noir,Meaty and Oily Fish,Red - Light and Perfumed,
"Moss Wood Wilyabrup Pinot Noir, Margaret River, Australia",2010,"
€28
",Moss Wood Wines,Margaret River,"
Australia
",Pinot Noir,Chicken and Turkey,Red - Light and Perfumed,13 - 14%
"Brown Brothers Patricia Shiraz, Central Victoria, Australia",2008,"
€27
",Brown Brothers,Central Victoria,"
Australia
",Shiraz,Beef and Venison,Red - Rich and Intense,14%
"Villa Maria Reserve Cabernet Sauvignon - Merlot, Gimblett Gravels, New Zealand",2009,"
€32
",Villa Maria Estate,Gimblett Gravels,"
New Zealand
",Cabernet Sauvignon - Merlot,Beef and Venison,Red - Bold and Structured,13 - 14%
"Giesen 'Clayvin' Single Vineyard Selection Pinot Noir, Marlborough, New Zealand",2013,"
€47
",Giesen,Marlborough,"
New Zealand
",Pinot Noir,Meaty and Oily Fish,Red - Light and Perfumed,13 - 14%
"Gibbston Valley Reserve Pinot Noir, Central Otago, New Zealand",2013,"
€77
","Central Otago,
New Zealand
",Pinot Noir,Pinot Noir,,,,
"Pegasus Bay Pinot Noir, Waipara Valley, New Zealand",2012,"
€34
",Pegasus Bay Winery,Waipara,"
New Zealand
",Pinot Noir,Meaty and Oily Fish,Red - Light and Perfumed,13 - 14%
"Black Estate Damsteep Pinot Noir, Waipara, New Zealand",2012,"
€31
",Black Estate,Waipara,"
New Zealand
",Pinot Noir,Meaty and Oily Fish,Red - Light and Perfumed,13 - 14%
"Giesen The Brothers Late Harvest Sauvignon Blanc, Marlborough, New Zealand",2013,"
€34
",Giesen,Marlborough,"
New Zealand
",Sauvignon Blanc,Fruit-based Desserts,Dessert - Lush and Balanced,9 - 10%
"Brown Brothers Patricia Shiraz, Central Victoria, Australia",2009,"
€23
",Brown Brothers,Central Victoria,"
Australia
",Shiraz,Beef and Venison,Red - Rich and Intense,14%
"Spy Valley Envoy Johnson Vineyard Riesling, Marlborough, New Zealand",2013,"
€16
",Spy Valley Wines,Marlborough,"
New Zealand
",Riesling,White Fish,White - Tropical and Balanced,9 - 14%
"Mondillo Pinot Noir, Bendigo, New Zealand",2015,"
€22
","Bendigo - New Zealand,
Central Otago, ,
New Zealand
",Pinot Noir,Pinot Noir,,,,
"Craggy Range The Quarry Cabernet Sauvignon, Gimblett Gravels, New Zealand",2008,"
€47
",Craggy Range Winery,Gimblett Gravels,"
New Zealand
",Bordeaux Blend Red,Beef and Venison,Red - Bold and Structured,13 - 14%
"Te Whau The Point, Waiheke Island, New Zealand",2014,"
€30
","Waiheke Island,
New Zealand
",Bordeaux Blend Red,Bordeaux Blend Red,,,,
"Esk Valley Winemakers Reserve Merlot - Malbec - Cabernet Sauvignon, Gimblett Gravels, New Zealand",2010,"
€27
",Esk Valley Estate,Gimblett Gravels,"
New Zealand
",Bordeaux Blend Red,Beef and Venison,Red - Bold and Structured,13 - 14%
"Forrest 'Newton Forrest' Cornerstone, Gimblett Gravels, New Zealand",2005,"
€49
",Forrest Estate Winery,Gimblett Gravels,"
New Zealand
",Bordeaux Blend Red,Beef and Venison,Red - Bold and Structured,13 - 14%
"Forrest 'Newton Forrest' Cornerstone, Gimblett Gravels, New Zealand",2007,"
€29
",Forrest Estate Winery,Gimblett Gravels,"
New Zealand
",Bordeaux Blend Red,Beef and Venison,Red - Bold and Structured,13 - 14%
"Forrest 'Newton Forrest' Cornerstone, Gimblett Gravels, New Zealand",2009,"
€42
",Forrest Estate Winery,Gimblett Gravels,"
New Zealand
",Bordeaux Blend Red,Beef and Venison,Red - Bold and Structured,13 - 14%
"Forrest 'Newton Forrest' Cornerstone, Gimblett Gravels, New Zealand",2010,"
€39
",Forrest Estate Winery,Gimblett Gravels,"
New Zealand
",Bordeaux Blend Red,Beef and Venison,Red - Bold and Structured,13 - 14%
"Neudorf Chardonnay, Nelson, New Zealand",2012,"
€22
",Neudorf Vineyards,Nelson,"
New Zealand
",Chardonnay,Chicken and Turkey,White - Tropical and Balanced,13 - 14%
"Chard Farm 'The Viper' Pinot Noir, Central Otago, New Zealand",2013,"
€43
","Central Otago,
New Zealand
",Pinot Noir,Pinot Noir,,,,
"Emilio Lustau East India Solera Sherry, Andalucia, Spain",NV,"
€22
",Bodegas Lustau,Jerez - Xeres - Sherry,"
Spain
",Sherry Blend,Fruit-based Desserts,Dessert - Lush and Balanced,17 - 20%
"Blank Canvas Wines Syrah, Hawkes Bay, New Zealand",2014,"
€26
","Hawkes Bay,
New Zealand
",Syrah,Syrah,,,,
"Pisa Range Estate Black Poplar Block Pinot Noir, Central Otago, New Zealand",2008,"
€33
",Pisa Range Estate,Central Otago,"
New Zealand
",Pinot Noir,"Duck, Goose and Game Birds",Red - Bold and Structured,14%
"Pisa Range Estate Black Poplar Block Pinot Noir, Central Otago, New Zealand",2012,"
€50
",Pisa Range Estate,Central Otago,"
New Zealand
",Pinot Noir,"Duck, Goose and Game Birds",Red - Bold and Structured,14%
"Spy Valley Envoy Johnson Vineyard Pinot Noir, Marlborough, New Zealand",2014,"
€32
","Marlborough,
New Zealand
",Pinot Noir,Pinot Noir,,,,
"Fromm 'Fromm Vineyard' Pinot Noir, Marlborough, New Zealand",2011,92,"Marlborough,
New Zealand
",Pinot Noir,Pinot Noir,,,,
"Spy Valley Envoy Johnson Vineyard Pinot Noir, Marlborough, New Zealand",2008,"
€32
",Spy Valley Wines,Marlborough,"
New Zealand
",Pinot Noir,Meaty and Oily Fish,Red - Light and Perfumed,13 - 14%
"Sacred Hill Helmsman Cabernet - Merlot, Hawke's Bay, New Zealand",2009,"
€40
",Sacred Hill Wines,Hawkes Bay,"
New Zealand
",Bordeaux Blend Red,Beef and Venison,Red - Bold and Structured,13 - 14%
"Nautilus Estate Chardonnay, Marlborough, New Zealand",2010,"
€17
",Nautilus Estate,Marlborough,"
New Zealand
",Chardonnay,Chicken and Turkey,White - Tropical and Balanced,13 - 14%
"Dry River Pinot Gris, Martinborough, New Zealand",2010,"
€40
",Dry River Wines,Martinborough,"
New Zealand
",Pinot Gris,Pork,White - Aromatic and Floral,13 - 14%
"Nautilus Estate Chardonnay, Marlborough, New Zealand",2011,"
€19
",Nautilus Estate,Marlborough,"
New Zealand
",Chardonnay,Chicken and Turkey,White - Tropical and Balanced,13 - 14%
"Pegasus Bay Bel Canto Dry Riesling, Waipara, New Zealand",2014,"
€19
",Pegasus Bay Winery,Waipara,"
New Zealand
",Riesling,White Fish,White - Tropical and Balanced,14%
"Fattoria Mancini Colli Pesaresi Focara Pinot Noir, Marche, Italy",2004,"
€10
",Fattoria Mancini,Colli Pesaresi Focara,"
Italy
",Pinot Noir,Chicken and Turkey,Red - Light and Perfumed,13%
"Two Rivers of Marlborough Juliet Riesling, Marlborough, New Zealand",2016,"
€19
",Two Rivers of Marlborough,Marlborough,"
New Zealand
",Riesling,White Fish,White - Tropical and Balanced,11 - 13%
"Forrest John Forrest Collection Waitaki Pinot Noir, Waitaki Valley, New Zealand",2012,"
€42
","Waitaki Valley,
New Zealand
",Pinot Noir,Pinot Noir,,,,
"Puriri Hills Reserve, Clevedon, New Zealand",2009,"
€50
",Puriri Hills Vineyard,Clevedon,"
New Zealand
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,13 - 14%
"Craggy Range Te Muna Road Vineyard Riesling, Martinborough, New Zealand",2011,"
€13
",Craggy Range Winery,Martinborough,"
New Zealand
",Riesling,White Fish,White - Tropical and Balanced,11 - 12%
"Brancott Estate Letter Series 'B' Sauvignon Blanc, Marlborough, New Zealand",2016,"
€31
","Marlborough,
New Zealand
",Sauvignon Blanc,Sauvignon Blanc,,,,
"Mission Estate Winery Jewelstone Syrah, Gimblett Gravels, New Zealand",2014,"
€21
","Gimblett Gravels,
Hawkes Bay, ,
New Zealand
",Syrah,Syrah,,,,
"Valli Wines Bannockburn Vineyard Pinot Noir, Bannockburn, New Zealand",2013,"
€41
",Valli Wines,Bannockburn,"
New Zealand
",Pinot Noir,"Duck, Goose and Game Birds",Red - Bold and Structured,13 - 14%
"Esk Valley Winemakers Reserve Syrah, Gimblett Gravels, New Zealand",2014,"
£27
","Gimblett Gravels,
Hawkes Bay, ,
New Zealand
",Syrah,Syrah,,,,
"Craggy Range Te Muna Road Vineyard Riesling, Martinborough, New Zealand",2014,"
€20
","Martinborough,
New Zealand
",Riesling,Riesling,,,,
"Yering Station Reserve Shiraz - Viognier, Yarra Valley, Australia",2005,92,"Yarra Valley,
Victoria, ,
Australia
",Syrah - Viognier,Syrah - Viognier,,,,
"Escarpment Kupe Chardonnay, Martinborough, New Zealand",2009,"
€27
",Escarpment,Martinborough,"
New Zealand
",Chardonnay,Chicken and Turkey,White - Tropical and Balanced,13 - 14%
"Man O' War Cabernet Franc - Merlot, Waiheke Island, New Zealand",2014,"
€32
",Man O' War,Waiheke Island,"
New Zealand
",Bordeaux Blend Red,Beef and Venison,Red - Bold and Structured,14%
"Escarpment Kupe Chardonnay, Martinborough, New Zealand",2012,"
€14
",Escarpment,Martinborough,"
New Zealand
",Chardonnay,Chicken and Turkey,White - Tropical and Balanced,13 - 14%
"Stonecroft Reserve Syrah, Gimblett Gravels, New Zealand",2010,"
€39
",Stonecroft Wines,Gimblett Gravels,"
New Zealand
",Syrah,Beef and Venison,Red - Bold and Structured,13%
"Seresin Reserve Chardonnay, Marlborough, New Zealand",2013,"
€27
","Marlborough,
New Zealand
",Chardonnay,Chardonnay,,,,
"Framingham F-Series Old Vine Riesling, Marlborough, New Zealand",2013,"
€40
",Framingham Wines,Marlborough,"
New Zealand
",Riesling,White Fish,White - Tropical and Balanced,12 - 13%
"Seresin Reserve Chardonnay, Marlborough, New Zealand",2014,"
$30
","Marlborough,
New Zealand
",Chardonnay,Chardonnay,,,,
"Framingham F-Series Old Vine Riesling, Marlborough, New Zealand",2014,"
€23
","Marlborough,
New Zealand
",Riesling,Riesling,,,,
"Craggy Range Te Muna Road Vineyard Riesling, Martinborough, New Zealand",2013,"
€27
",Craggy Range Winery,Martinborough,"
New Zealand
",Riesling,White Fish,White - Tropical and Balanced,11 - 12%
"Spy Valley Gewurztraminer, Marlborough, New Zealand",2014,"
€17
","Marlborough,
New Zealand
",Gewurztraminer,Gewurztraminer,,,,
"Man O' War Bellerophon, Waiheke Island, New Zealand",2012,"
€32
","Waiheke Island,
New Zealand
",Syrah - Viognier,Syrah - Viognier,,,,
"Villa Maria Single Vineyard Taylors Pass Chardonnay, Marlborough, New Zealand",2010,"
€22
",Villa Maria Estate,Marlborough,"
New Zealand
",Chardonnay,Chicken and Turkey,White - Tropical and Balanced,13 - 14%
"Brancott Estate 'Chosen Rows' Sauvignon Blanc, Marlborough, New Zealand",2013,"
€41
","Marlborough,
New Zealand
",Sauvignon Blanc,Sauvignon Blanc,,,,
"Craggy Range Calvert Vineyard Pinot Noir, Bannockburn, New Zealand",2010,"
€43
",Craggy Range Winery,Bannockburn,"
New Zealand
",Pinot Noir,"Duck, Goose and Game Birds",Red - Bold and Structured,13 - 14%
"Millton Clos de Ste. Anne Les Arbres Viognier, Gisborne, New Zealand",2014,"
€29
","Gisborne,
New Zealand
",Viognier,Viognier,,,,
"Forrest 'Newton Forrest' Cornerstone, Gimblett Gravels, New Zealand",2002,"
€58
",Forrest Estate Winery,Gimblett Gravels,"
New Zealand
",Bordeaux Blend Red,Beef and Venison,Red - Bold and Structured,13 - 14%
"Hardy's HRB Heritage Reserve Bin Riesling, Clare Valley - Tasmania, Australia",2014,"
€14
",Hardy's,Australia,Australia,Riesling,White Fish,White - Green and Flinty,12%
"Auntsfield South Oaks Barrel Fermented Sauvignon Blanc, Marlborough, New Zealand",2011,"
€22
",Auntsfield Estate,Marlborough,"
New Zealand
",Sauvignon Blanc,Goats' Cheese and Feta,White - Green and Flinty,14%
"Pegasus Bay Chardonnay, Waipara, New Zealand",2011,"
€27
",Pegasus Bay Winery,Waipara,"
New Zealand
",Chardonnay,Chicken and Turkey,White - Tropical and Balanced,13 - 14%
"Quartz Reef Pinot Gris, Bendigo, New Zealand",2014,"
€14
",Quartz Reef,Bendigo - New Zealand,"
New Zealand
",Pinot Gris,Pork,White - Aromatic and Floral,13 - 14%
"Villa Maria Reserve Botrytis Selection Noble Riesling, Wairau Valley, New Zealand",2012,"
€36
",Villa Maria Estate,Wairau Valley,"
New Zealand
",Riesling,Fruit-based Desserts,Dessert - Lush and Balanced,9 - 14%
"Framingham Dry Riesling, Marlborough, New Zealand",2007,"
€17
",Framingham Wines,Marlborough,"
New Zealand
",Riesling,White Fish,White - Tropical and Balanced,11 - 13%
"Pegasus Bay Chardonnay, Waipara, New Zealand",2008,"
€26
",Pegasus Bay Winery,Waipara,"
New Zealand
",Chardonnay,Chicken and Turkey,White - Tropical and Balanced,13 - 14%
"Bald Hills Single Vineyard Pinot Noir, Bannockburn, New Zealand",2013,"
€37
","Bannockburn,
Central Otago, ,
New Zealand
",Pinot Noir,Pinot Noir,,,,
"Esk Valley Winemakers Reserve Chardonnay, Hawke's Bay, New Zealand",2010,"
€17
",Esk Valley Estate,Hawkes Bay,"
New Zealand
",Chardonnay,Mushrooms,White - Buttery and Complex,13 - 14%
"TerraVin Te Ahu Sauvignon Blanc, Marlborough, New Zealand",2010,"
€26
",TerraVin Wines,Marlborough,"
New Zealand
",Sauvignon Blanc,Goats' Cheese and Feta,White - Green and Flinty,13 - 14%
"Devaux & Yering Station Yarrabank Traditional Method Cuvee Brut, Victoria, Australia",2001,"
€19
",Yering Station,Victoria,"
Australia
",Chardonnay - Pinot Noir,Meaty and Oily Fish,Sparkling - Complex and Traditional,12 - 13%
"Cloudy Bay Riesling, Marlborough, New Zealand",2010,"
€27
",Cloudy Bay Vineyards,Marlborough,"
New Zealand
",Riesling,White Fish,White - Tropical and Balanced,10 - 12%
"Hans Herzog Family Estate 'Spirit of Marlborough' Merlot - Cabernet, Marlborough, New Zealand",2002,"
€27
",Hans Herzog Estate,Marlborough,"
New Zealand
",Cabernet Sauvignon - Merlot,Beef and Venison,Red - Savory and Classic,14%
"Villa Maria Reserve Syrah, Gimblett Gravels, New Zealand",2010,"
€40
",Villa Maria Estate,Gimblett Gravels,"
New Zealand
",Syrah,Beef and Venison,Red - Bold and Structured,13 - 14%
"Valli Wines Bendigo Vineyard Pinot Noir, Bendigo, New Zealand",2012,"
€46
",Valli Wines,Bendigo - New Zealand,"
New Zealand
",Pinot Noir,"Duck, Goose and Game Birds",Red - Bold and Structured,13 - 14%
"Elephant Hill Reserve Merlot - Malbec, Hawke's Bay, New Zealand",2013,"
€26
",Elephant Hill,Hawkes Bay,"
New Zealand
",Bordeaux Blend Red,Beef and Venison,Red - Bold and Structured,13 - 14%
"Brown Brothers Patricia Pinot Noir - Chardonnay Brut, Victoria, Australia",2006,"
€23
",Brown Brothers,Victoria,"
Australia
",Chardonnay - Pinot Noir,Meaty and Oily Fish,Sparkling - Complex and Traditional,12 - 13%
"Pegasus Bay Chardonnay, Waipara, New Zealand",2013,"
€21
",Pegasus Bay Winery,Waipara,"
New Zealand
",Chardonnay,Chicken and Turkey,White - Tropical and Balanced,13 - 14%
"Two Paddocks Last Chance Pinot Noir, Alexandra, New Zealand",2010,"
€63
",Two Paddocks,Alexandra,"
New Zealand
",Pinot Noir,"Duck, Goose and Game Birds",Red - Bold and Structured,13 - 14%
"Churton Pinot Noir, Marlborough, New Zealand",2012,"
€29
","Marlborough,
New Zealand
",Pinot Noir,Pinot Noir,,,,
"Babich Wines Irongate Chardonnay, Hawke's Bay, New Zealand",2014,"
€24
","Hawkes Bay,
New Zealand
",Chardonnay,Chardonnay,,,,
"Mills Reef Elspeth Chardonnay, Gimblett Gravels, New Zealand",2014,"
€31
","Gimblett Gravels,
Hawkes Bay, ,
New Zealand
",Chardonnay,Chardonnay,,,,
"Two Paddocks Last Chance Pinot Noir, Alexandra, New Zealand",2013,"
$54
","Alexandra,
Central Otago, ,
New Zealand
",Pinot Noir,Pinot Noir,,,,
"Ata Rangi Petrie Chardonnay, Martinborough, New Zealand",2013,"
€18
","Martinborough,
New Zealand
",Chardonnay,Chardonnay,,,,
"Pegasus Bay Aria Late Picked Riesling, Waipara, New Zealand",2013,"
€32
",Pegasus Bay Winery,Waipara,"
New Zealand
",Riesling,White Fish,White - Tropical and Balanced,10 - 12%
"Ata Rangi Petrie Chardonnay, Martinborough, New Zealand",2015,"
€22
","Martinborough,
New Zealand
",Chardonnay,Chardonnay,,,,
"Valli Wines Bendigo Vineyard Pinot Noir, Bendigo, New Zealand",2014,"
€44
","Bendigo - New Zealand,
Central Otago, ,
New Zealand
",Pinot Noir,Pinot Noir,,,,
"Riverby Estate Noble Riesling, Marlborough, New Zealand",2015,"
$32
","Marlborough,
New Zealand
",Riesling,Riesling,,,,
"Wooing Tree Sandstorm Reserve Pinot Noir, Central Otago, New Zealand",2012,"
€58
","Central Otago,
New Zealand
",Pinot Noir,Pinot Noir,,,,
"Terra Sancta Single Block 'Jackson's Block' Pinot Noir, Bannockburn, New Zealand",2013,"
€27
","Bannockburn,
Central Otago, ,
New Zealand
",Pinot Noir,Pinot Noir,,,,
"Escarpment Chardonnay, Martinborough, New Zealand",2012,"
€28
",Escarpment,Martinborough,"
New Zealand
",Chardonnay,Chicken and Turkey,White - Tropical and Balanced,13 - 14%
"Fairhall Downs Single Vineyard Sauvignon Blanc, Marlborough, New Zealand",2015,"
$15
","Marlborough,
New Zealand
",Sauvignon Blanc,Sauvignon Blanc,,,,
"Bell Hill Old Weka Pass Road Pinot Noir, Canterbury, New Zealand",2011,"
€52
",Bell Hill Vineyard,Canterbury,"
New Zealand
",Pinot Noir,Meaty and Oily Fish,Red - Light and Perfumed,13%
"Elephant Hill Reserve Syrah, Hawke's Bay, New Zealand",2013,"
€38
","Hawkes Bay,
New Zealand
",Syrah,Syrah,,,,
"Lawson's Dry Hills Reserve Sauvignon Blanc, Marlborough, New Zealand",2016,"
€17
","Marlborough,
New Zealand
",Sauvignon Blanc,Sauvignon Blanc,,,,
"Villa Maria Single Vineyard Southern Clays Pinot Noir, Marlborough, New Zealand",2008,"
€37
",Villa Maria Estate,Marlborough,"
New Zealand
",Pinot Noir,Meaty and Oily Fish,Red - Light and Perfumed,13 - 14%
"Black Estate Home Pinot Noir, Waipara, New Zealand",2009,"
$29
",Black Estate,Waipara,"
New Zealand
",Pinot Noir,Meaty and Oily Fish,Red - Light and Perfumed,12 - 14%
"Stella Bella Cabernet Sauvignon, Margaret River, Australia",2012,"
€22
","Margaret River,
Western Australia, ,
Australia
",Cabernet Sauvignon,Cabernet Sauvignon,,,,
"Gibbston Valley Reserve Pinot Noir, Central Otago, New Zealand",2015,"
€58
","Central Otago,
New Zealand
",Pinot Noir,Pinot Noir,,,,
"Pegasus Bay Aria Late Picked Riesling, Waipara, New Zealand",2009,"
€32
",Pegasus Bay Winery,Waipara,"
New Zealand
",Riesling,White Fish,White - Tropical and Balanced,10 - 12%
"Neudorf Moutere Riesling, Nelson, New Zealand",2014,"
€22
","Nelson,
New Zealand
",Riesling,Riesling,,,,
"Morton Estate Black Label Chardonnay, Hawke's Bay, New Zealand",2004,"
€14
",Morton Estate Wines,Hawkes Bay,"
New Zealand
",Chardonnay,Mushrooms,White - Buttery and Complex,13 - 14%
"Spy Valley Envoy Johnson Vineyard Sauvignon Blanc, Marlborough, New Zealand",2011,"
€43
",Spy Valley Wines,Marlborough,"
New Zealand
",Sauvignon Blanc,Goats' Cheese and Feta,White - Green and Flinty,13 - 14%
"Seresin 'Tatou' Pinot Noir, Marlborough, New Zealand",2012,"
£32
","Marlborough,
New Zealand
",Pinot Noir,Pinot Noir,,,,
"Neudorf Moutere Pinot Gris, Nelson, New Zealand",2013,91,"Nelson,
New Zealand
",Pinot Gris,Pinot Gris,,,,
"Spy Valley Envoy Johnson Vineyard Sauvignon Blanc, Marlborough, New Zealand",2014,"
€17
","Marlborough,
New Zealand
",Sauvignon Blanc,Sauvignon Blanc,,,,
"Mt. Difficulty Target Gully Riesling, Bannockburn, New Zealand",2015,"
€17
","Bannockburn,
Central Otago, ,
New Zealand
",Riesling,Riesling,,,,
"Craggy Range Les Beaux Cailloux Chardonnay, Gimblett Gravels, New Zealand",2009,91,"Gimblett Gravels,
Hawkes Bay, ,
New Zealand
",Chardonnay,Chardonnay,,,,
"S.C. Pannell Nebbiolo, Adelaide Hills, Australia",2007,"
€41
",S.C. Pannell Winemaker,Adelaide Hills,"
Australia
",Nebbiolo,Beef and Venison,Red - Rich and Intense,14%
"Amisfield Pinot Gris, Central Otago, New Zealand",2015,"
€17
",Amisfield,Central Otago,"
New Zealand
",Pinot Gris,Pork,White - Aromatic and Floral,12 - 14%
"Fromm Clayvin Vineyard Chardonnay, Marlborough, New Zealand",2011,"
€51
",Fromm Winery,Marlborough,"
New Zealand
",Chardonnay,Chicken and Turkey,White - Tropical and Balanced,13 - 14%
"Mahana Pinot Noir, Nelson, New Zealand",2012,"
£31
","Nelson,
New Zealand
",Pinot Noir,Pinot Noir,,,,
"Man O' War Valhalla Chardonnay, Waiheke Island, New Zealand",2010,"
€20
",Man O' War,Waiheke Island,"
New Zealand
",Chardonnay,Chicken and Turkey,White - Tropical and Balanced,14%
"Villa Maria Reserve Barrique Fermented Chardonnay, Gisborne, New Zealand",2013,"
€27
",Villa Maria Estate,Gisborne,"
New Zealand
",Chardonnay,Chicken and Turkey,White - Tropical and Balanced,13 - 14%
"Ata Rangi Petrie Chardonnay, Martinborough, New Zealand",2011,"
€23
",Ata Rangi,Martinborough,"
New Zealand
",Chardonnay,Chicken and Turkey,White - Tropical and Balanced,13%
"Terra Sancta Single Block Shingle Beach Pinot Noir, Bannockburn, New Zealand",2014,"
€24
","Bannockburn,
Central Otago, ,
New Zealand
",Pinot Noir,Pinot Noir,,,,
"Millton Clos de Ste. Anne The Crucible Syrah, Gisborne, New Zealand",2014,"
€40
","Gisborne,
New Zealand
",Syrah,Syrah,,,,
"Bodegas Toro Albala Marques de Poley Oloroso, Montilla-Moriles, Spain",NV,"
€20
","Montilla-Moriles,
Andalucia, ,
Spain
",Sherry Blend,Sherry Blend,,,,
"Villa Maria Cellar Selection Syrah, Hawke's Bay, New Zealand",2009,"
€14
",Villa Maria Estate,Hawkes Bay,"
New Zealand
",Syrah,Beef and Venison,Red - Bold and Structured,13 - 14%
"Mt. Difficulty Target Gully Riesling, Bannockburn, New Zealand",2014,"
€16
","Bannockburn,
Central Otago, ,
New Zealand
",Riesling,Riesling,,,,
"Voss Estate Pinot Noir, Martinborough, New Zealand",2003,"
€39
",Voss Estate,Martinborough,"
New Zealand
",Pinot Noir,Meaty and Oily Fish,Red - Light and Perfumed,13 - 14%
"Mountford Estate The Rise Pinot Noir, Waipara, New Zealand",2009,91,"Waipara,
New Zealand
",Pinot Noir,Pinot Noir,,,,
"Penfolds Cellar Reserve Merlot, Adelaide Hills, Australia",2010,"
€28
",Penfolds,Adelaide Hills,"
Australia
",Merlot,Beef and Venison,Red - Rich and Intense,14%
"Saint Clair Pioneer Block 5 Bull Block Pinot Noir, Marlborough, New Zealand",2013,"
€20
",Saint Clair Family Estate,Marlborough,"
New Zealand
",Pinot Noir,Meaty and Oily Fish,Red - Light and Perfumed,13 - 14%
"Misha's Vineyard The Gallery Gewurztraminer, Central Otago, New Zealand",2013,"
€13
",Misha's Vineyard Wines,Central Otago,"
New Zealand
",Gewurztraminer,Pork,White - Aromatic and Floral,14%
"Main Divide Pokiri Reserve Late Picked Pinot Gris, Waipara, New Zealand",2009,"
€19
",Main Divide,Waipara,"
New Zealand
",Pinot Gris,Pork,White - Aromatic and Floral,13 - 14%
"Trinity Hill Tempranillo, Gimblett Gravels, New Zealand",2013,"
€16
",Trinity Hill Wines,Gimblett Gravels,"
New Zealand
",Tempranillo,Beef and Venison,Red - Bold and Structured,13 - 14%
"Trinity Hill Tempranillo, Gimblett Gravels, New Zealand",2015,"
€21
","Gimblett Gravels,
Hawkes Bay, ,
New Zealand
",Tempranillo,Tempranillo,,,,
"Spy Valley Envoy Johnson Vineyard Gewurztraminer, Marlborough, New Zealand",2015,"
€17
","Marlborough,
New Zealand
",Gewurztraminer,Gewurztraminer,,,,
"Huia Pinot Gris, Marlborough, New Zealand",2013,"
€18
","Marlborough,
New Zealand
",Pinot Gris,Pinot Gris,,,,
"Churton Best End Sauvignon Blanc, Marlborough, New Zealand",2013,"
€28
","Marlborough,
New Zealand
",Sauvignon Blanc,Sauvignon Blanc,,,,
"Villa Maria Single Vineyard Graham Sauvignon Blanc, Marlborough, New Zealand",2016,"
€17
","Marlborough,
New Zealand
",Sauvignon Blanc,Sauvignon Blanc,,,,
"Peregrine Riesling, Central Otago, New Zealand",2007,"
€17
",Peregrine Wines,Central Otago,"
New Zealand
",Riesling,White Fish,White - Tropical and Balanced,12 - 13%
"Pegasus Bay Encore Noble Riesling, Waipara, New Zealand",2010,"
€80
",Pegasus Bay Winery,Waipara,"
New Zealand
",Riesling,Fruit-based Desserts,Dessert - Lush and Balanced,9 - 11%
"Auntsfield Hawk Hill Pinot Noir, Marlborough, New Zealand",2011,"
€40
","Marlborough,
New Zealand
",Pinot Noir,Pinot Noir,,,,
"Greystone Wines Riesling, Waipara, New Zealand",2011,"
€17
",Greystone Wines,Waipara,"
New Zealand
",Riesling,White Fish,White - Tropical and Balanced,10 - 13%
"Pegasus Bay Encore Noble Riesling, Waipara, New Zealand",2007,"
€53
",Pegasus Bay Winery,Waipara,"
New Zealand
",Riesling,Fruit-based Desserts,Dessert - Lush and Balanced,9 - 11%
"Valli Riesling, Waitaki, New Zealand",2013,"
$23
",Valli Wines,Central Otago,"
New Zealand
",Riesling,White Fish,White - Tropical and Balanced,12 - 13%
"Domaine Bernard Defaix Cotes de Lechet Vieilles Vignes Reserve, Chablis Premier Cru, France",2012,"
€33
",Domaine Bernard Defaix,Chablis Cote de Lechet,"
France
",Chardonnay,"Shellfish, Crab and Lobster",White - Green and Flinty,
"Escarpment Pinot Gris, Martinborough, New Zealand",2013,"
€11
","Martinborough,
New Zealand
",Pinot Gris,Pinot Gris,,,,
"Vavasour Claudia's Vineyard Sauvignon Blanc, Marlborough, New Zealand",2013,"
€18
","Awatere Valley,
Marlborough, ,
New Zealand
",Sauvignon Blanc,Sauvignon Blanc,,,,
